competitor_id,market_share,product_category,customer_rating,sales_volume,product_range,price_range,location,ad_spend,social_media_engagement
2,0.10641047544835225,Food,2.0306045433463873,6513,63,123.41290994042716,EU,6080.163274933645,4067.992646785773
6,0.2601255677345429,Food,2.9558705602253768,42267,113,117.21327462467045,EU,2177.78921882767,4957.970864806068
7,0.293260457609984,Electronics,4.199021087436698,14061,76,400.2788235706841,Asia,8481.966615677848,4502.752124512655
8,0.1459817608076287,Clothing,1.9616342579970656,14498,86,43.03818948609311,EU,8114.058636938652,188.66347181352828
8,0.23261153234751608,Clothing,2.518702015564023,29157,152,105.96502380165545,Asia,1959.4722715079045,1928.4415454515486
2,0.7886240364879099,Food,4.4635595087739866,10358,137,70.83508302635629,US,6784.0500429737185,4297.643171115089
9,0.6360338223159797,Food,4.595194747498868,22740,142,142.69381199773775,US,5981.021798485802,566.5878394970186
7,0.9525919349100302,Electronics,4.066437800091016,1101,165,401.0559985265035,EU,5423.508747084969,2023.7948447776832
3,0.11950418815192343,Electronics,2.1237455856636496,6781,93,386.2938186365927,Asia,9749.588313914845,129.8150582559343
5,0.13341240537893329,Electronics,4.584415625281523,25258,68,312.75603206401166,US,9542.477940338511,3623.4911646979563
2,0.15637954262292053,Food,3.6075419801408426,48629,153,65.97750087163558,US,2553.3730625459857,171.27899332437136
7,0.6011720103414881,Food,2.140636011073253,41209,123,416.9394547257799,Asia,7863.553295608838,2006.8519051860862
3,0.4707856333620385,Electronics,2.3273167893792612,24536,136,389.17227863409823,EU,2944.7395231765086,4754.839360482645
5,0.9076089212939137,Electronics,4.529621188377277,23430,197,286.04350892192207,US,9514.95216502855,4473.089802221571
6,0.539490376642566,Food,4.589852299722457,3346,144,308.217226147444,Asia,6903.211638154482,4128.288799947328
2,0.1548262898394135,Electronics,2.6230199605462845,4671,108,112.75800435957424,EU,9263.713421533756,4254.677771041538
7,0.254340869677232,Electronics,3.699698810039629,7456,103,213.8993932027209,US,8298.527227995346,1277.290214844985
5,0.9276157462016673,Food,2.492090622512704,7188,86,128.59687963496046,EU,1585.1301001422878,1512.7914607503774
8,0.8763144557036084,Electronics,3.466480101422404,26074,157,92.90054572183364,Asia,1537.8810860892381,4212.226089770228
6,0.7125362296757413,Electronics,1.0419006402837319,40943,62,365.56561008913303,Asia,4242.760389493445,3628.510584519556
6,0.09937169400103552,Clothing,2.2663300163214792,41867,198,389.1953206911477,EU,6955.691719824691,125.4337366433822
2,0.12520517543006615,Food,2.659135825888088,28337,167,423.59360654584634,US,3364.1283339784145,4409.409233763493
6,0.7301060856460018,Electronics,4.180382868805395,28916,168,62.776923937559324,EU,8642.048264985122,2615.0477642694527
1,0.15621649428863427,Electronics,1.9356260447751152,18099,56,405.46641934064075,EU,8675.234693469243,301.21466112766336
1,0.645340537233874,Clothing,1.4918254946282112,25653,63,426.50850161923375,US,7440.0614808635555,950.2212130492277
5,0.714687858412305,Electronics,1.9284980192367014,48413,80,343.1582199401987,EU,9098.975379173493,1847.8576020680425
6,0.8318219538773208,Clothing,1.5561211975548916,22583,58,237.24345680518454,US,8013.162101806025,1064.2432228364858
2,0.7660722535204163,Clothing,4.428954048280771,24358,102,259.4452652469341,Asia,4390.732372785909,3360.9441719851125
1,0.8148464325746143,Food,4.51223780659652,39042,90,237.3854540234106,Asia,8242.711110407276,2693.590271867513
5,0.10423935842551613,Food,3.2184685684550383,34634,125,148.41454889365477,US,6344.206493866437,2726.325456670332
2,0.5154720957075837,Food,2.7244182588782175,13470,98,385.1782734693401,US,7412.784802642626,2237.1272750420467
2,0.7705201742220159,Clothing,3.880656720984095,32598,112,325.64980716700614,US,7898.157624995564,4565.5360177828325
6,0.055615563260515755,Food,1.7401944062307777,42960,59,122.29412894000389,Asia,6144.435373803892,3040.1714648973702
6,0.009825888320537657,Clothing,2.1601286314794708,12659,55,379.0417023751181,Asia,5713.141326215038,3608.6153355737765
8,0.6113892753416407,Electronics,1.930542712723692,22615,65,220.09142198588165,US,1516.360126691165,102.54930246310634
4,0.36110217793120314,Electronics,3.4538578865072043,24036,153,126.63269685336536,Asia,1238.5337053099279,3671.672595075534
2,0.5148542096738906,Clothing,1.4967417158885246,10459,160,34.15776901903499,Asia,7470.409532580431,427.1725191723824
5,0.6870928877831061,Clothing,4.907201916242752,21222,153,460.35868112715957,US,6255.800720817374,2441.836067978737
3,0.35178200145613137,Electronics,1.7588960701899352,13878,104,122.67428347999834,Asia,9433.865438363115,2014.2008473294297
2,0.2542474781052747,Clothing,4.923527123269139,35928,123,157.57693838378444,Asia,7035.521828334295,1084.9773773990696
2,0.8999360257875205,Electronics,1.6464282436850315,33141,50,43.384133752444114,US,7877.856257090911,2754.48614376689
7,0.6118099468347976,Clothing,2.8044788925531856,38175,72,309.930707271565,EU,4782.373795551504,4731.079919003723
7,0.9505590134209614,Food,4.553201749634295,28975,76,411.11415711582237,EU,8123.027650968745,3247.0242735438624
9,0.9130370913275906,Food,4.116859201454496,9393,130,418.0836561684394,US,8218.363359866362,4025.346824364872
9,0.35747057512818714,Clothing,4.988715821616723,1716,116,435.368275846777,Asia,9003.611392147399,4547.428385102789
5,0.8856831566976027,Clothing,1.974540759712664,18191,63,304.5464213560202,EU,4605.6371489943285,2661.6799637963663
2,0.04790794629939743,Electronics,1.4759023210904796,42591,193,487.38380225603333,US,9276.075831101969,1660.9191249805665
6,0.8668464327721055,Electronics,3.6895468704496355,32658,106,148.74809465379346,Asia,9750.084497565484,4198.475440372991
9,0.3522146140747543,Clothing,1.256243074055773,49522,107,388.1366114615175,US,3310.5312766120687,3590.831096436774
9,0.7075423405576461,Electronics,4.00048243322334,10676,111,227.99737492555937,Asia,5798.206393061089,1412.4371462053975
7,0.44164937924902226,Electronics,2.703724273592221,16768,134,102.12169990291699,US,3421.709549589758,3272.8092197879496
5,0.004101939866009929,Electronics,3.813812264876684,12028,100,168.61196271208576,Asia,2595.8995694842083,762.2775593550062
5,0.5598367883909448,Food,2.758823030052492,22944,197,276.5183479383944,EU,7707.171051616556,2782.5143750694024
4,0.6491705521143412,Clothing,3.76658568863116,37061,146,51.07063169881171,US,2202.49430926369,2324.6839264335863
5,0.09599600488678983,Clothing,2.6838563142719742,19424,61,150.02683738204698,Asia,4666.279518732677,3967.827187394304
5,0.3172900780772704,Clothing,4.878819843731419,25461,157,431.894129671284,EU,1659.3354930801156,4356.471494332199
8,0.04859645159051762,Food,3.6415698541923103,12329,194,10.821084490548031,US,9302.313121462754,4103.320449344256
5,0.17779728863344968,Food,2.6779660241509315,36258,63,273.87603119140533,EU,2941.3198294617305,1282.6152490241
9,0.4322886757595269,Electronics,2.5144213942064684,8828,135,343.39991243419996,Asia,6331.248758648619,222.30260152777126
6,0.38700201476125873,Clothing,1.2217805279293037,7790,64,292.3124946731382,Asia,2007.427256553908,2543.3278273050055
1,0.6155199513097283,Electronics,1.788450192680525,17062,101,276.70025626789425,Asia,4133.025794475823,361.7412670856729
5,0.04131306677986191,Clothing,1.75404338056831,38823,81,405.18157612391184,Asia,2367.6227614496947,3235.6061274828066
2,0.46642334511736117,Clothing,2.031623521203226,18315,82,186.7850986290006,US,7399.132427750528,2214.517474124756
3,0.6712053142999012,Clothing,1.393732306191335,31331,147,391.78152020258483,US,2096.6907699854655,3230.522551343256
3,0.8669528448912263,Electronics,2.3224338518924728,34954,150,381.97260918072055,EU,2506.136727927101,396.6025558928571
8,0.6079966329546497,Food,1.822708094148401,45237,71,57.59869501743675,US,1417.6418140675794,1657.4324107046257
7,0.635490004001845,Electronics,3.3390982744587934,1711,114,371.7043171381833,EU,7605.272498158789,306.41807921292616
4,0.8236751247463499,Clothing,3.0353411865035023,8941,65,206.0833685691329,Asia,8079.017013086998,2297.5095628438635
8,0.08881235903282125,Food,3.5385148802835524,46784,143,251.45529203582294,US,4533.5352840730675,4625.967336075233
1,0.9770338384925387,Clothing,3.965975284697262,31901,195,446.19479833816257,Asia,8590.986486984948,4818.897830883705
4,0.634476357665447,Food,3.459088638726893,13998,93,132.47134650154072,Asia,4486.411432363855,4959.2328109981845
6,0.42433968764064633,Clothing,2.7800496594468895,37132,144,400.8354074924954,Asia,9181.720884990154,2406.7699860427106
4,0.8610591744975501,Clothing,1.331016151510405,47028,187,216.8512804863924,EU,7661.778752692406,510.5706783061725
2,0.7943116834993841,Clothing,4.9773790740470005,14941,139,63.180532411028466,Asia,5825.336649261518,4818.408150299717
6,0.8858872032255634,Food,4.977548872112875,31469,198,350.0563377783114,EU,4125.332340782674,3909.6637645390674
6,0.6554122989272497,Clothing,4.0560530448746315,32113,54,472.18559965389335,Asia,6218.680778475504,4702.240719034383
7,0.08101696284718729,Electronics,2.9816003612135824,47882,102,209.04225058532077,US,8066.27280671661,1752.9925827371367
5,0.608930011512742,Food,4.032615054176638,40653,100,119.90523574589633,Asia,4610.994056675748,3580.6344906569475
5,0.9487556638506911,Clothing,1.538407510955785,32694,81,252.98171981374043,Asia,6098.006110845927,1376.9085998518265
2,0.6687751263204162,Electronics,2.480752913112942,6614,179,288.28132546513035,US,9390.541866493808,2149.2283232754426
2,0.9257969561232117,Clothing,4.3582906463758775,9132,60,434.9179028267853,EU,2328.9930920828174,2856.423495556924
3,0.5748596910032147,Clothing,2.8582666987478076,2836,95,417.49107429349795,US,3852.392453376742,2532.9247986663077
4,0.5017947091640151,Clothing,3.481085593146316,44519,177,433.3280799817463,Asia,6506.919056823073,1462.2839586909731
7,0.7772947200229348,Electronics,2.824133462452095,28251,145,460.24402653139316,US,9015.56520589317,3905.905097226689
9,0.20605626848795644,Electronics,1.5912669448299566,19733,138,143.83893703189645,Asia,5666.214319159851,3555.0189926848757
9,0.7663235386366929,Clothing,4.849068648898582,47545,102,300.51807094324914,EU,6698.897407529877,4662.789768567393
5,0.3148149453016619,Electronics,2.392365449460192,25239,151,407.625449848156,Asia,1854.5438798009932,1083.6502708623902
5,0.9967280565014608,Clothing,2.9915501361619947,11373,141,379.04005147859004,Asia,2711.0732207214014,2625.201594628806
9,0.20208597190559074,Electronics,2.747761451813754,36644,100,259.53066849599657,Asia,7588.291452471414,4237.187551080185
7,0.5874178279544722,Electronics,3.206339337090123,1803,167,243.07223468630988,US,8150.079732448256,2892.7581546799074
2,0.6233711027168567,Food,4.778807068022099,8004,139,469.73609731906,US,2198.553749373641,2589.026587156697
2,0.5619148846218018,Electronics,3.589158674949333,24279,87,30.63497014576885,US,7266.90667572485,2360.6470341835434
2,0.26651383838908427,Electronics,3.7398303057392535,3613,65,119.70549847162124,US,9324.842031029335,718.9748845368276
5,0.3368818377455066,Electronics,2.4419709527755544,20849,133,330.2298343607882,US,6483.929033961796,3213.2959086135425
4,0.8623569236999735,Food,2.1354870453448136,3136,106,219.7614284097522,Asia,7968.67549576296,1826.046693879002
7,0.30368432340442,Food,3.8647789821032754,23951,92,46.529376538863644,EU,5168.543686745676,126.38191474177441
9,0.29487485740398534,Electronics,2.3435947242061244,19400,66,468.58195481803085,US,6298.1645100524465,4717.430172921733
3,0.010174365295053334,Food,1.8854896028567203,49262,53,480.80030263483076,US,1193.6578408744983,2519.549571110339
1,0.8351113872677893,Food,1.8422099069841829,38322,150,279.9072428964502,Asia,6412.953846637203,2242.751983066851
9,0.7281989515567617,Clothing,2.6356366789073777,16205,99,486.02654678748974,EU,3652.6094025268567,3340.9343884184723
5,0.5537901637372179,Clothing,3.6928672208265776,27600,146,26.458026927316283,Asia,3690.5778849698636,4433.467554460361
9,0.22642646477379336,Food,1.9431729054106919,1879,132,198.05861508941675,US,3088.016699474202,324.48270449319585
8,0.8028196908514711,Electronics,3.323983226304408,31494,123,280.08512433494394,US,4450.941684410418,1933.8042712137326
6,0.7881603768451685,Clothing,2.9551385738954994,22748,62,120.9610533905207,EU,2846.7309430447212,4180.984817245425
6,0.3815659301291784,Electronics,2.6446554962258864,33041,73,175.988453481855,US,4937.619949233882,1954.8071897628533
3,0.3572073954848133,Electronics,4.2717340026490165,46961,174,274.13629289801503,US,3378.309947381304,4662.060547024414
3,0.5183864373255505,Food,2.0232781148908257,2582,161,99.92348944348232,Asia,9486.68709436083,1382.427525272572
4,0.9526386700041788,Food,4.809467390326839,25252,182,352.8653710864328,Asia,9819.666039434864,45.930286176597
8,0.44907099401581607,Electronics,4.47221994378109,33048,121,102.58113070094684,Asia,9107.762759077183,659.6828451936337
2,0.7533467790620718,Food,2.50391257970206,40255,70,309.64501936200026,EU,1781.413546531225,332.98244903680273
2,0.44081276536644576,Clothing,4.809603621012285,27932,151,14.445501537648315,Asia,5592.131852044017,4963.291657389418
5,0.6358120200185423,Food,1.2502119706408559,39314,162,471.9934744767272,Asia,6925.104952054603,4756.1152776060535
4,0.41412698803874337,Electronics,3.2190850243318936,31575,111,146.51790296004953,EU,9813.14855829651,3298.6563025546047
6,0.7940594082391775,Clothing,1.5612641841730124,25373,55,426.45997467000427,EU,1568.2815191389086,692.6810239923082
3,0.19103123336968564,Clothing,1.8832643167980243,27398,54,128.50025141133136,US,4435.688897278284,2640.8764528715933
8,0.21810061852253304,Clothing,4.228555502224054,37083,157,312.280862966149,EU,6055.401521984697,1346.1923309775918
6,0.6697565708610224,Electronics,2.3527150754520365,22920,62,214.18740667304948,Asia,9740.633291632566,2824.8907056094267
3,0.30716751539569276,Electronics,2.3149739051228906,6292,63,300.1540612037987,EU,1886.4705183478945,403.93655661901727
4,0.24397030533824227,Food,4.677673802070268,47666,173,498.0056495031288,EU,2313.9494927805895,944.6518840855056
4,0.8768690492160397,Electronics,1.1829958050393916,18352,129,137.66846862487432,Asia,7168.105818773693,1118.1464710557443
7,0.7965278951163214,Electronics,3.403532753244596,38527,97,284.9987025497623,EU,3434.489600530782,1374.1998951823402
8,0.05862587044064316,Food,1.8401400708287219,48961,110,424.21676725078606,US,3451.239093317873,1328.0481808888455
2,0.8794754263494904,Electronics,4.318665094898705,16778,189,20.713724080322393,US,9028.117705574654,2958.796483002225
1,0.16184482078178786,Clothing,2.209958624127336,17997,95,277.41651594612904,US,9801.496359529538,4717.682635298571
1,0.17662797574639144,Clothing,4.988779221537605,38767,198,360.4686317268031,Asia,9368.290021337469,2317.2314734535476
4,0.7464869685570097,Food,4.280178112656111,18637,95,253.95529557879465,Asia,3182.183263543236,4842.869920296824
8,0.6681998626607328,Food,2.96563569414194,25006,57,83.08583625208684,EU,8282.978575209163,3936.0922501028977
2,0.26710764483987415,Food,3.6432094937741555,42484,117,298.40449492679255,Asia,8890.5948803103,891.145691047443
2,0.37591170951015396,Clothing,1.2228327381564883,29218,134,154.62479743215542,Asia,4667.234923109356,2642.5400577486234
8,0.24435865743947616,Food,4.411917671974877,11240,198,417.80888967163287,US,4800.5218087990925,2503.0500788341733
3,0.7016124625384168,Electronics,2.9378994617576515,5025,156,37.79523473511375,US,8367.187131931501,1760.6957237189747
3,0.31435792979959143,Food,2.3687599826118677,41619,63,337.43063738477946,Asia,1291.3120035160011,1357.6435132866093
5,0.8631770934242045,Food,2.7498078805185733,49326,88,45.67189415235149,EU,7050.889659343408,1752.1621111207646
4,0.7511787657935846,Clothing,2.916872070690305,6974,197,170.01089671408886,Asia,1808.0926859366932,4319.674636489734
1,0.9029722483569123,Clothing,3.2527284490688446,11888,113,345.64343792491445,US,5820.829229520162,1621.4769793806238
4,0.8231578450142081,Clothing,2.6306641518771627,6471,58,87.3751094012734,Asia,7653.964868650726,3783.220052870845
7,0.240429401098757,Food,1.0285153018218658,1310,86,19.87362856637618,US,4491.497488208028,800.1428669037803
8,0.022542217083815874,Clothing,3.561328668026718,36615,75,421.8788007898635,US,6924.795503437602,2399.0499299490307
7,0.5709628329302626,Clothing,3.6947683876232538,6009,174,370.33571668526855,Asia,7334.32391226236,1686.0197368717106
7,0.8255801753787804,Electronics,1.5952606849566284,22151,129,207.08062364112544,EU,3439.123682348303,4659.296369188911
2,0.28170323861286384,Clothing,4.053391821856397,41779,135,396.09941409553437,Asia,1521.4377065599529,2132.2540957274055
4,0.9267589595982241,Electronics,4.846400215508526,44900,69,348.26103016767206,Asia,7889.870738574079,296.46734145406526
7,0.2316021706811331,Clothing,1.0581470689733328,36288,115,478.5442460001137,Asia,3818.9188259049447,2897.0834107342985
7,0.05117987468362306,Food,1.4330619533414324,34447,126,333.07013660249453,US,5633.4215311821545,3630.49755928102
9,0.9492460007043935,Clothing,1.4327751121139611,40044,148,479.6479542469451,EU,8663.33493640726,1255.9217634492543
8,0.3262945860505182,Food,4.399191222645737,49964,163,160.64625872533486,US,5653.464859242925,3611.870781705543
1,0.7820565789539686,Electronics,1.0684352107256703,23339,75,323.4773604188839,Asia,1090.4548280012089,859.4990574836208
5,0.5066911513916942,Clothing,4.181603195866257,29094,113,361.7257670093172,US,6951.934011510089,3944.118211295702
9,0.4747413294204518,Clothing,2.4329008594381096,49224,86,408.1088235811739,EU,3401.6432811540367,3263.7060732259533
8,0.011027629707290099,Electronics,1.551786192619859,19735,115,429.25408652097826,Asia,4664.687410434654,4665.73895545823
9,0.4671064107340155,Electronics,4.93633775164524,33058,104,201.98823137369254,EU,6237.421150561303,326.726475275837
1,0.6305106660626472,Electronics,1.8520416163569506,24335,121,60.63770686808302,Asia,8752.035622512005,690.1470757336742
6,0.22762101353505182,Clothing,3.5404573191352284,8354,113,255.73508960320274,Asia,7789.47533383667,365.102085721834
2,0.23334338961961565,Electronics,2.318529060666789,32530,70,262.5861883373573,US,1545.491244303088,3304.703408018119
2,0.966724977816972,Food,4.716898584275564,46178,60,288.0144914656839,EU,6405.985448128789,4617.634546993823
9,0.79816104993341,Electronics,3.6087952082414416,2003,131,434.9975577774923,Asia,3276.8638838965685,2487.9343387504314
1,0.012363520919989157,Food,2.6962372201571685,49645,121,14.273523035996767,US,9981.238309788214,3337.9905649087586
2,0.2799573782174286,Electronics,3.4494352463460367,29991,135,466.217045326166,US,4090.969805434736,3947.1864452598325
4,0.6953854206941513,Clothing,4.131357160590927,13855,134,252.6315713063935,EU,3899.9352566587504,3558.59297190971
3,0.9894268038839734,Food,2.1735590722173037,17468,88,43.49842890677642,Asia,4280.844426664149,3164.311583946906
9,0.8356882297992204,Electronics,4.892837970909804,12788,155,24.595353580899797,EU,9744.664636662434,3478.2659428537586
3,0.643535996525019,Clothing,3.785677184670083,27500,195,350.8956791239512,EU,8523.473339386546,2786.9408991853893
1,0.9768858496537907,Clothing,1.091220878874985,18125,125,21.31058332434548,Asia,1876.790484082064,911.5067175889263
4,0.7355352112872984,Food,1.038039136111494,3674,137,345.463358962065,US,4277.244523731206,1246.8157753821567
6,0.5804482319826885,Clothing,1.4981863822025372,41618,111,420.73524541770024,EU,2989.2679783645995,2574.601263966157
2,0.7629936841255912,Clothing,2.7385857874685926,48762,124,380.1962806471796,Asia,5142.871919278831,4201.761176338653
6,0.49704543440409144,Food,1.4363421135664725,4509,85,446.3012725052145,US,3557.4652780505894,4648.0386018198315
4,0.387076484009959,Food,1.9145035691298622,1142,61,120.05636609524011,US,9672.854898696809,172.33029908715835
6,0.3576072491779103,Electronics,2.736876844878574,18730,58,294.3607186889308,Asia,5352.937858741059,1488.0264468502453
9,0.9255135714841672,Electronics,1.4153413028561999,16078,61,480.47416227757054,EU,6641.709738759999,414.85773856452636
3,0.309554561801207,Food,4.189429214408076,37523,58,131.70830676726507,EU,9821.279343560254,3759.5168792034488
9,0.7116557972268654,Food,3.8286248892728527,34624,174,266.62124523108935,Asia,6696.080098287928,761.7295862778739
8,0.502213186913219,Food,4.156999605620097,45688,178,284.5521754915531,EU,3471.417935880832,3342.5962253515927
3,0.05050916765009661,Food,3.1100686498952874,20198,160,380.3817538510967,EU,6884.725546113833,1545.6049876912175
7,0.2000889996701446,Clothing,3.562836384534365,23602,164,100.49437092221993,EU,2439.5255082384424,4846.335303405749
5,0.5657997781312565,Electronics,1.1588099555868134,39777,144,180.8921267052135,US,1412.040196127117,2360.6074716181993
2,0.6282481927558408,Electronics,1.3343069197706687,8950,124,382.5989641845272,EU,6542.115316068486,2728.840487068597
3,0.3913830259500294,Clothing,3.099733903666903,45870,123,73.79798094194635,Asia,3997.4968906356657,4456.646910955488
7,0.6302578264175837,Electronics,4.9032144678354666,24852,179,429.251184931533,EU,1525.1594982947988,1144.4359650250585
1,0.7578631038910718,Clothing,2.209544423167856,46975,81,157.81464442519916,US,3917.904259649814,1343.44420585872
4,0.3575825512879527,Clothing,1.1061933921343114,47766,74,333.2895791898519,EU,2132.51132607378,1369.6331208303652
5,0.6067875069833583,Food,2.3645968061398936,22122,60,241.2202473930181,EU,9082.354087852393,4119.185156389337
5,0.2320648314333814,Clothing,4.357883633357417,21870,93,394.1877899242566,Asia,1901.2728082739914,1830.2919283123597
5,0.5806504047314324,Clothing,4.75905760954023,16775,184,156.221497589603,EU,1404.4907103403345,2150.477002050304
1,0.3180653034519241,Food,3.238182180125082,3900,58,29.54632213252198,US,8520.903243790628,3287.309192693855
4,0.8601725228867229,Electronics,4.9068293320869065,28585,148,134.04950517536733,US,2221.5820598067144,525.6539442368673
9,0.5952814268325178,Food,1.0750796490902843,2444,66,75.65638747000979,Asia,9184.99959080661,455.4988236445312
2,0.9173859604045692,Clothing,1.9059540450843429,40786,148,55.34273604248969,US,8943.838732104212,3879.4451686100547
8,0.11646298900292418,Electronics,2.9527470297083407,30752,175,297.5507148571478,US,5059.915939611354,652.1813186066394
7,0.7038014536988636,Clothing,2.0182889539878457,19168,182,418.51900168619846,Asia,7595.273205691776,1083.4551180462172
9,0.5134304528983263,Electronics,4.518980191267963,41513,160,457.18925445020903,US,6475.955755226329,3083.233925092303
7,0.5766606965955149,Electronics,1.4337957847423812,35095,97,360.98641823385674,Asia,5934.722098483597,4633.462763147267
1,0.43005895380658876,Clothing,1.868333092193113,14125,74,97.63998030176094,US,4679.500950334357,3580.4007955699126
9,0.031599909403378534,Food,3.1498372385377453,40268,127,389.49798133232963,EU,5453.682243065839,4448.9674941682915
3,0.9282122289286744,Electronics,4.1500954852327325,33140,190,238.92771584642418,EU,5805.785542404038,2397.323185098143
4,0.9318033248303342,Electronics,3.9646619777074283,28545,81,342.7757969222811,Asia,7524.725027277755,1634.4997062311345
8,0.20483401526427125,Food,2.9249520544009218,26373,184,31.393116804255826,Asia,2632.817153218633,2927.81267917855
3,0.48745997465353297,Electronics,4.126896187545269,20535,182,432.2095089943964,Asia,7578.943095089652,4273.068763877806
2,0.01771876231614633,Clothing,1.7739713431202757,15753,118,311.4124409743902,US,1292.834242401373,4914.4227940693645
3,0.36864144789182773,Electronics,4.740507169689105,5451,161,312.3080563630994,EU,2310.036384489207,4622.818884858974
6,0.7208611410312444,Clothing,3.7870902140629186,7189,172,194.48701574761162,Asia,4878.655735127953,3221.640861910222
9,0.6185907374449735,Food,3.0835668940162626,1597,138,92.9940784615127,US,3437.5844298062366,2406.8496723959224
9,0.9005649382701149,Clothing,1.4218960518780053,15542,178,90.24921850801248,US,8176.351255925445,1241.8501208482585
3,0.11870841094559625,Food,1.8477665451246237,5427,153,67.48913362139274,Asia,5243.059812903725,2522.1140461103982
9,0.04629640951729308,Clothing,2.644759615036022,3769,62,466.3055202202504,US,4175.7004546237495,1356.4711705255438
9,0.6133245678108653,Electronics,4.298131188827704,8379,169,486.73846150469814,US,3816.948003153576,2852.4296263739375
7,0.9242307082700075,Electronics,3.9892432836974043,8794,166,46.345266096700634,Asia,5496.898338358319,4771.931333105811
6,0.901480687005452,Food,1.8003349509347846,15893,51,351.2506999695004,US,7040.275869390141,2711.233890421417
8,0.2812089426858623,Electronics,3.9026365702354857,14518,90,326.15866193518906,Asia,1978.1411609771176,3891.684435542767
6,0.4714033551892308,Electronics,1.0110047633787933,44100,184,24.114723315791736,EU,2267.7268090813423,4531.4964345972585
1,0.9744612418031539,Clothing,3.370266527432058,35273,156,319.1661826764373,EU,7278.756625808192,3127.7559151909377
2,0.008419694115133436,Clothing,3.172100903185538,16506,177,12.373636827830033,EU,8800.063556611527,172.12900641144557
5,0.34333275539184493,Food,1.5593518922129639,49796,113,480.06795118351585,EU,2142.5994170157583,4136.242412217953
3,0.6813293736965126,Food,1.1436091498666805,32236,182,268.8173991007291,EU,1403.4138243538496,110.22944689612014
2,0.004462568749988849,Clothing,2.7902811814636284,11784,114,172.08667681821942,Asia,4375.022685594655,240.3734813941677
5,0.7418992881978658,Clothing,3.864402644086125,29450,137,142.27110397137966,EU,5106.248371366727,290.451182161105
2,0.5024855795495734,Electronics,3.3823226101578996,12885,129,70.82841156074872,Asia,3869.754294137495,2507.108555701929
7,0.7375634691500583,Food,2.2558985770988715,25504,157,254.67587081547768,Asia,2785.5793425067523,1091.726357906615
8,0.14252591936539838,Food,1.2730230896654113,23471,176,459.2528010286385,US,8975.915997526627,1660.5290713962256
2,0.49233387360845204,Food,1.4154583067834792,17900,94,92.68935002025385,Asia,1557.817856797517,2267.242684023309
9,0.8754990083296155,Electronics,1.4801434440934953,8194,195,30.545366056688916,EU,3066.6387124556395,3872.7906141104945
2,0.6010168300016903,Electronics,2.483045282329966,2820,113,112.70151175412586,EU,6036.394872237883,2721.4922420797043
4,0.7865514646823724,Clothing,3.733343461007645,46658,190,493.6939493385784,US,4564.526931718845,513.0615318205595
7,0.4246037014734355,Clothing,4.585910835879249,25384,134,104.72976511498902,US,7050.495946265745,333.61834825956174
5,0.9001706179737173,Electronics,1.303388791664823,26837,190,305.51090290641,US,6922.455122567439,3771.588503093585
3,0.4814406068026599,Food,4.301604375662689,25794,52,495.8267603801108,EU,6777.5860313101275,792.2387840338707
5,0.6403620825907719,Clothing,2.6058731603154652,45701,186,471.10565464755507,US,5688.642938380288,207.39453150433184
5,0.14313586570086057,Clothing,1.0918528553503455,39813,64,331.89678032266005,Asia,3881.531764669235,4886.0961291978865
9,0.09649946901099937,Food,4.291633364421379,32437,117,147.96369640575716,EU,5565.423717395386,1775.2553512820384
6,0.5088570051999277,Electronics,1.168814029411017,11651,138,405.2452415569529,US,1725.848935720027,3441.5348091715723
8,0.1781620625520871,Food,1.1307832833323852,1394,185,128.77310312131686,Asia,9850.65388531459,4444.699865442681
6,0.419219821730795,Food,2.624235478181008,24117,137,383.0872738817045,EU,9219.303830618757,2064.6796648627387
1,0.28943118653209843,Clothing,4.246319390747461,47148,79,102.78796705601249,Asia,9881.306953760855,1170.6797912148215
7,0.16842791542982016,Food,2.5657007908557716,35067,99,426.7856966818545,EU,3072.9129822208292,2296.96529722897
9,0.09434885274478988,Electronics,4.16370151796421,30568,78,49.87775005934261,US,6011.0809458207395,3954.892994866677
6,0.8243197226423045,Electronics,2.1114622087435677,39207,140,318.6136466057895,US,1820.1427980153508,1551.9779983061844
2,0.8967023444046726,Clothing,2.8924328740241387,45264,170,185.94246493091794,EU,3358.1884803014264,4809.443559880114
6,0.029368276275986482,Clothing,4.648833381538792,41531,195,366.70671605616445,Asia,2503.530022123139,533.8657208997871
7,0.49057060745102676,Food,1.1488504543574916,5223,111,482.58328874519464,Asia,1016.2760775189728,1096.5010817824007
9,0.3108841596881864,Food,1.4458982640635174,42936,119,464.8645858059606,EU,1103.7455825176783,4522.958251249461
3,0.844274226099737,Electronics,1.9747991300537557,37851,192,137.36872586087446,EU,1951.6379154944693,1924.016775316137
5,0.13608981158093902,Clothing,2.2874225448400924,16937,181,62.945511805864676,EU,9207.243813991126,3088.598294218791
5,0.009788324312662522,Clothing,1.440165517360089,45470,96,105.43882694546568,Asia,6893.814048352969,628.4372003290612
2,0.10263992705499858,Clothing,4.356203019587747,49645,176,132.11609152649908,Asia,6429.362727141636,4980.220970113733
5,0.9665563972461517,Food,4.203573573294191,42329,193,196.69216349899628,Asia,4696.592562219383,2512.8608273547593
6,0.9689951737078331,Electronics,4.251927681847316,6084,101,36.89451052872657,EU,3610.616526224842,692.9788912909851
